Connecting to host 10.10.0.4, port 30000
[  5] local 10.244.229.65 port 47280 connected to 10.244.110.193 port 5201
[ 43]   4.00-5.00   sec   113 MBytes   949 Mbits/sec   90    294 KBytes       
[SUM]   4.00-5.00   sec  2.19 GBytes  18802 Mbits/sec  319             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   5.00-6.00   sec   110 MBytes   923 Mbits/sec    4    330 KBytes       
[  7]   5.00-6.00   sec   110 MBytes   922 Mbits/sec    4    336 KBytes       
[  9]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    300 KBytes       
[ 11]   5.00-6.00   sec   110 MBytes   923 Mbits/sec    0    186 KBytes       
[ 13]   5.00-6.00   sec   110 MBytes   925 Mbits/sec    0    266 KBytes       
[ 15]   5.00-6.00   sec   110 MBytes   922 Mbits/sec    0    302 KBytes       
[ 17]   5.00-6.00   sec   110 MBytes   922 Mbits/sec    0    199 KBytes       
[ 19]   5.00-6.00   sec   110 MBytes   926 Mbits/sec    0    352 KBytes       
[ 21]   5.00-6.00   sec   109 MBytes   917 Mbits/sec    0    568 KBytes       
[ 23]   5.00-6.00   sec   109 MBytes   916 Mbits/sec    0    263 KBytes       
[ 25]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    243 KBytes       
[ 27]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    232 KBytes       
[ 29]   5.00-6.00   sec   110 MBytes   924 Mbits/sec    0    212 KBytes       
[ 31]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    294 KBytes       
[ 33]   5.00-6.00   sec   110 MBytes   923 Mbits/sec    0    250 KBytes       
[ 35]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    238 KBytes       
[ 37]   5.00-6.00   sec   110 MBytes   925 Mbits/sec    0    350 KBytes       
[ 39]   5.00-6.00   sec   110 MBytes   922 Mbits/sec    0    246 KBytes       
[ 41]   5.00-6.00   sec   110 MBytes   927 Mbits/sec    0    285 KBytes       
[ 43]   5.00-6.00   sec   110 MBytes   921 Mbits/sec    0    333 KBytes       
[SUM]   5.00-6.00   sec  2.15 GBytes  18442 Mbits/sec    8             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   6.00-7.00   sec   111 MBytes   930 Mbits/sec   60    373 KBytes       
[  7]   6.00-7.00   sec   111 MBytes   928 Mbits/sec   86    393 KBytes       
